"Strain","ColonyID","Size","MinorAxisLength","Eccentricity","MeanIntensity","Radius","Type","PlateNumber","Date"
"WT_42",7,956,34.5891823699358,0.190172018874899,0.482932414141178,17.444318593505,3,"2","G"
"WT_42",8,881,33.2841215775817,0.163720764463475,0.483629174235249,16.7460744572547,3,"2","G"
"WT_42",9,1103,36.9895760184111,0.229686379236812,0.50563309153732,18.7375506526526,3,"2","G"
"WT_42",10,608,27.0133134750054,0.36295414460078,0.463372751817938,13.9115926766041,3,"2","G"
"WT_42",11,987,35.3094333725059,0.13417510540641,0.484492948891839,17.7248937278451,3,"2","G"
"WT_42",12,868,32.770950313503,0.243081810453694,0.484808866704634,16.6220630851748,3,"2","G"
"WT_42",13,972,34.7993661547687,0.211232621977112,0.496610197654991,17.5896904285051,3,"2","G"
"WT_42",14,840,32.5621291378854,0.141305709880233,0.48565690162386,16.3517676229325,3,"2","G"
"WT_42",15,1033,35.7088803866929,0.249411977761963,0.512343049151643,18.1332322664178,3,"2","G"
"WT_42",16,305,13.9045006241348,0.868717462253849,0.550389236555979,9.85314748118875,3,"2","G"
"WT_42",17,991,34.4983786225052,0.348772824986164,0.489606679336979,17.760774116241,3,"2","G"
"WT_42",18,739,30.0959465517768,0.28222732977843,0.472151721636573,15.3372424473835,3,"2","G"
"WT_42",19,883,33.326810072188,0.162781831737341,0.493435994326628,16.765071711755,3,"2","G"
"WT_42",20,746,30.3844058804798,0.247519593436669,0.470074720547214,15.4097104156148,3,"2","G"
"WT_42",21,994,35.4741869080911,0.116095917528819,0.486630740306715,17.7876369106941,3,"2","G"
"WT_42",22,1331,36.997416186005,0.643057586148298,0.485135269109151,20.5832567518026,3,"2","G"
"WT_42",23,1085,36.1092931590812,0.333388140825214,0.488053530029868,18.5840314923703,3,"2","G"
"WT_42",24,990,35.333445944033,0.145526702556037,0.490413931715667,17.7518108181096,3,"2","G"
"WT_42",25,642,20.817339415808,0.851846934230255,0.490397301787873,14.2952770847575,3,"2","G"
"WT_42",26,895,31.4508594410619,0.511844754805417,0.468657138822558,16.878606226063,3,"2","G"
"WT_42",27,786,30.8616951537534,0.328693712493897,0.476081687044205,15.8174451331579,3,"2","G"
"WT_42",28,864,32.8622414860213,0.197386097379306,0.49222312158901,16.5837191746241,3,"2","G"
"WT_42",29,947,34.5264644803027,0.158572328205722,0.491555359211892,17.3620120440014,3,"2","G"
"WT_42",30,905,33.6193739287169,0.202087796788719,0.491770238066227,16.9726381861021,3,"2","G"
"WT_42",31,1057,36.3628963111456,0.191749041801062,0.493886965458999,18.3426701899224,3,"2","G"
"WT_42",32,864,32.7734656748797,0.221717127413012,0.491471124701271,16.5837191746241,3,"2","G"
"WT_42",33,969,34.7107741212506,0.219978593120622,0.49662916814095,17.5625248672306,3,"2","G"
"WT_42",34,769,30.9099741787649,0.225624205096786,0.496840188714389,15.6454562884991,3,"2","G"
"WT_42",35,954,34.4977537647246,0.206491647577323,0.515382657029074,17.4260618448156,3,"2","G"
"WT_42",36,933,34.1945593503226,0.183084248098705,0.493227780537445,17.2331983047105,3,"2","G"
"WT_42",37,1076,33.2475720681678,0.600554833742785,0.509575097581065,18.5067943613625,3,"2","G"
"WT_42",38,767,29.9337953954413,0.418032582439681,0.474298329713365,15.6250978461886,3,"2","G"
"WT_42",39,724,28.9841387760555,0.437835279953556,0.481522809299093,15.1807890966532,3,"2","G"
"WT_42",40,992,35.2930500426033,0.17130535997462,0.501180583837654,17.7697328931619,3,"2","G"
"WT_42",41,966,34.2425038617912,0.305317033647424,0.494516439205565,17.5353172213548,3,"2","G"
"WT_42",42,874,32.6155385474106,0.297037381503322,0.50262877451828,16.6794136744861,3,"2","G"
"WT_42",43,999,30.8763497015727,0.694105509550229,0.514160247249706,17.832318309676,3,"2","G"
"WT_42",44,929,34.2500379224645,0.135800471738859,0.495260970892082,17.1962171498484,3,"2","G"
"WT_42",45,1183,35.4565819496916,0.552749515611316,0.487131767729013,19.405169294686,3,"2","G"
"WT_42",46,950,34.3120257848115,0.235016613615148,0.503121216249467,17.3894908457551,3,"2","G"
"WT_42",47,941,34.3219019510693,0.188543450929511,0.492668060002806,17.306923553854,3,"2","G"
"WT_42",48,921,33.7914431363601,0.232630646580125,0.502577704301014,17.1220152194557,3,"2","G"
"WT_42",49,904,33.5447602690805,0.21505437464946,0.499170704589424,16.9632584461284,3,"2","G"
"WT_42",50,1236,35.5387319454737,0.619258469036144,0.523321778120598,19.8350956469377,3,"2","G"
"WT_42",51,911,34.0429775572178,0.0649953290203685,0.499040702093286,17.0288081295619,3,"2","G"
"WT_42",52,902,33.7010538970344,0.156505433410139,0.49826061001173,16.9444833895218,3,"2","G"
"WT_42",53,967,34.6661265142218,0.222157318881955,0.488583156747617,17.5443911247933,3,"2","G"
"WT_42",54,1350,34.6766489380559,0.718739155482916,0.493177793625218,20.7296489682801,3,"2","G"
"WT_42",55,974,35.0302053603302,0.151858951415804,0.502365103260294,17.6077775185573,3,"2","G"
"WT_42",56,1050,35.7702096225125,0.294484032345614,0.498471401027065,18.2818319785786,3,"2","G"
"WT_42",57,944,34.4011904062533,0.181370169173704,0.500850876690338,17.3344896826384,3,"2","G"
"WT_42",58,1001,35.6531635970674,0.0864452433473195,0.49100909655306,17.8501595530677,3,"2","G"
"WT_42",59,1050,35.8141260574271,0.286020460584993,0.495856397021184,18.2818319785786,3,"2","G"
"WT_42",60,818,31.5530237211374,0.298756273590231,0.50495155874832,16.1362166228128,3,"2","G"
"WT_42",61,980,34.9801736480249,0.201426301318694,0.500072714963273,17.6619276541411,3,"2","G"
"WT_42",62,1000,35.2831479598896,0.216001768716652,0.502522675048203,17.8412411615277,3,"2","G"
"WT_42",63,1045,36.3205963203955,0.139561115621376,0.502800927947343,18.2382518642018,3,"2","G"
"WT_42",64,838,32.4990007282631,0.150581335561099,0.504451537936248,16.3322896319535,3,"2","G"
"WT_42",65,1037,35.9569573982069,0.209086007003001,0.499837030123155,18.1683062494166,3,"2","G"
"WT_42",66,976,35.1274327466471,0.127412967683091,0.499868756605807,17.6258460482151,3,"2","G"
"WT_42",67,1016,35.7128892472084,0.174335710194782,0.500003801982262,17.9834046932924,3,"2","G"
"WT_42",68,1049,36.3055539872605,0.167972595266493,0.500710667380498,18.2731242705454,3,"2","G"
"WT_42",69,883,33.213615789152,0.201088597658334,0.503997829815762,16.765071711755,3,"2","G"
"WT_42",70,1199,38.6332469847807,0.214314116979482,0.489694982782264,19.5359554036747,3,"2","G"
"WT_42",71,760,30.8426635492718,0.192724913854091,0.51140959347141,15.5536334500875,3,"2","G"
"WT_42",72,944,34.4901923313298,0.152693399272171,0.500832802100816,17.3344896826384,3,"2","G"
"WT_42",73,944,34.4178503737771,0.178481263342829,0.498457154717143,17.3344896826384,3,"2","G"
"WT_42",74,682,27.4291197231311,0.510077063186822,0.467236749861606,14.7338841578636,3,"2","G"
"WT_42",75,592,27.2074386405742,0.459233999242727,0.474197480096113,13.7273250351554,3,"2","G"
"WT_42",76,1078,36.7219330783079,0.191348886346523,0.489169940734781,18.5239859994043,3,"2","G"
"WT_42",77,1263,35.7328466940444,0.609784793622033,0.490762225361457,20.0505707213069,3,"2","G"
"WT_42",78,834,32.2127530453231,0.219012976722752,0.499832555180862,16.2932637945036,3,"2","G"
"WT_42",79,624,25.3593915191634,0.649884760365335,0.479970890484017,14.0934512798919,3,"2","G"
"WT_42",80,900,33.3676169619882,0.241839405047849,0.501570745622144,16.9256875064327,3,"2","G"
"WT_42",81,661,21.6910286711713,0.83391323153904,0.497247386041169,14.505269206998,3,"2","G"
"WT_42",82,875,32.860492277252,0.251740686109204,0.494489323729281,16.6889529453114,3,"2","G"
"WT_42",83,862,32.5269961029523,0.272058496821697,0.496654617871661,16.5645139346263,3,"2","G"
"WT_42",84,972,34.9126523497777,0.179738805248788,0.493534287158039,17.5896904285051,3,"2","G"
"WT_42",85,798,31.5601335952343,0.2048643461549,0.498956552854363,15.9377316194829,3,"2","G"
"WT_42",86,1358,34.7571171777314,0.718683581301285,0.490462944078952,20.7909794246829,3,"2","G"
"WT_42",87,916,33.8850336322525,0.182269888147222,0.509030965832385,17.0754752714047,3,"2","G"
"WT_42",88,924,34.1812031650396,0.125867533080718,0.497633774534808,17.1498785661538,3,"2","G"
"WT_42",89,788,31.1593223118447,0.265316555138398,0.472703426452921,15.8375563239039,3,"2","G"
"WT_42",90,1039,36.0394795047032,0.195127257102381,0.49614377641288,18.1858178739632,3,"2","G"
"WT_42",91,823,32.181108690775,0.179472565859622,0.474065988581433,16.1854575569942,3,"2","G"
"WT_42",92,1227,38.2146643339063,0.365052698461809,0.520589587696789,19.7627485524537,3,"2","G"
"WT_42",93,1153,37.3656252886673,0.313528291381256,0.506182718669214,19.1575389538926,3,"2","G"
"WT_42",94,1219,33.4807369149135,0.701530315544348,0.488629568730955,19.6982169563146,3,"2","G"
"WT_42",95,972,34.8022950283744,0.211106516260351,0.494171438833602,17.5896904285051,3,"2","G"
"WT_42",96,949,34.2262329742321,0.25072584260568,0.495896169363788,17.3803360723669,3,"2","G"
"WT_42",97,788,23.4561134828022,0.840332667334731,0.466987076826709,15.8375563239039,3,"2","G"
"WT_42",98,1632,37.9507429165109,0.72605661708563,0.490007796999707,22.792141940852,3,"2","G"
"WT_42",1,655,25.2661974968282,0.648176482547459,0.438984821916332,14.4392858358848,3,"3","G"
"WT_42",2,998,31.264449506163,0.645665123060985,0.46298519801361,17.8233909908138,3,"3","G"
"WT_42",3,945,34.6013587033664,0.110976132861096,0.472815867804946,17.3436686558433,3,"3","G"
"WT_42",4,609,25.8577653510903,0.513775522011352,0.467646650532602,13.9230284308382,3,"3","G"
"WT_42",5,766,30.1067032314237,0.375936669488518,0.480448893741872,15.6149086714199,3,"3","G"
"WT_42",6,826,32.1366894283152,0.195379426637204,0.471361257947033,16.2149303417502,3,"3","G"
"WT_42",7,947,34.0690110535051,0.276205349393303,0.466304679341109,17.3620120440014,3,"3","G"
"WT_42",8,914,33.8275245781109,0.189235024743892,0.475950857086972,17.0568237363228,3,"3","G"
"WT_42",9,935,34.3679351478075,0.133062500257793,0.470171146355945,17.2516591544652,3,"3","G"
"WT_42",10,926,34.1725822756345,0.145614838548914,0.477263973953105,17.1684290081006,3,"3","G"
"WT_42",11,615,27.536931350577,0.255748736374073,0.492716394548366,13.9914466729867,3,"3","G"
"WT_42",12,1449,35.0444059136498,0.754593816866402,0.478525701842999,21.4762898350789,3,"3","G"
"WT_42",13,1090,36.835694333696,0.215585094796885,0.4783310580654,18.6268026225741,3,"3","G"
"WT_42",14,905,33.5471395221814,0.219123745453837,0.476480837717331,16.9726381861021,3,"3","G"
"WT_42",15,1250,39.3293079244205,0.240262093004002,0.462207199079758,19.9471140200716,3,"3","G"
"WT_42",16,620,26.1435780555927,0.54242771605967,0.447051377089274,14.0482073388013,3,"3","G"
"WT_42",17,722,30.0021838935374,0.220325164055228,0.454842706460447,15.1598066552544,3,"3","G"
"WT_42",18,611,25.0404112916483,0.624501148846405,0.467163885545532,13.9458718070365,3,"3","G"
"WT_42",19,866,33.0326505564705,0.154357090650976,0.478517173023424,16.6029021991688,3,"3","G"
"WT_42",20,879,33.390834419351,0.101319430167455,0.480161782445936,16.7270556272033,3,"3","G"
"WT_42",21,795,31.6578476060222,0.149377393869835,0.491060039153019,15.9077452681426,3,"3","G"
"WT_42",22,1203,38.3686118372864,0.279768365950284,0.473936994721796,19.5685153519397,3,"3","G"
"WT_42",23,842,32.6630478692864,0.110313463293181,0.482336048991945,16.3712224395966,3,"3","G"
"WT_42",24,891,33.2224376455027,0.235872419106808,0.482630267409664,16.840846433293,3,"3","G"
"WT_42",25,896,33.5646482515781,0.166513546592744,0.480751305571764,16.888032982579,3,"3","G"
"WT_42",26,954,34.6406500037267,0.162966402072329,0.489189756225599,17.4260618448156,3,"3","G"
"WT_42",27,1003,35.2979009547827,0.223391856793322,0.48693517617006,17.8679829819245,3,"3","G"
"WT_42",28,1152,38.0286343666344,0.172194328606103,0.490557602870154,19.1492294592688,3,"3","G"
"WT_42",29,668,23.7196965839038,0.760423591814042,0.45689098338459,14.5818724439206,3,"3","G"
"WT_42",30,552,22.517605158749,0.719949291432707,0.447880087547313,13.255453865238,3,"3","G"
"WT_42",31,922,33.8801346940058,0.215409961063233,0.485104826784523,17.1313080370839,3,"3","G"
"WT_42",32,1156,35.4103730632039,0.538187436712297,0.524768568903552,19.1824458406237,3,"3","G"
"WT_42",33,1150,38.1471599856753,0.118565010061694,0.496388805377591,19.1325996433145,3,"3","G"
"WT_42",34,636,22.485798752691,0.784043304827092,0.496171533725156,14.228319915327,3,"3","G"
"WT_42",35,1320,40.3988312824319,0.242656744938436,0.476799965769025,20.4980255088778,3,"3","G"
"WT_42",36,861,32.6991071186325,0.228336264983951,0.47835543005899,16.5549029596746,3,"3","G"
"WT_42",37,1116,37.5727724673036,0.121506001101931,0.490706232304632,18.8476479429427,3,"3","G"
"WT_42",38,296,12.8967612514235,0.898800008359648,0.491846585441085,9.70668461991024,3,"3","G"
"WT_42",39,844,30.127548368092,0.557809443727641,0.456961797472277,16.3906541644658,3,"3","G"
"WT_42",40,831,29.0086733340573,0.62501228485788,0.478118229822114,16.2639329628085,3,"3","G"
"WT_42",41,784,31.4592256469686,0.141257225480491,0.486662987951769,15.7973083393372,3,"3","G"
"WT_42",42,944,31.220782627574,0.587801966961489,0.485695127252821,17.3344896826384,3,"3","G"
"WT_42",43,873,32.6067861785937,0.298620634087849,0.484655255084237,16.6698689448492,3,"3","G"
"WT_42",44,815,31.7838883845769,0.235769933979199,0.480654860855667,16.1065998038006,3,"3","G"
"WT_42",45,950,33.2800247480843,0.417029394901895,0.476925258953952,17.3894908457551,3,"3","G"
"WT_42",46,679,29.2060816997001,0.171019153522219,0.497678914795493,14.7014425387033,3,"3","G"
"WT_42",47,764,30.9470972709135,0.181876791860364,0.505499341210476,15.5945103496203,3,"3","G"
"WT_42",48,1225,37.6875542289038,0.424146616441785,0.515769980789618,19.7466354241715,3,"3","G"
"WT_37",1,458,17.0886573988123,0.867142359358685,0.49221370617652,12.0741843563934,3,"1","H"
"WT_37",2,633,21.4527371478658,0.823219106875918,0.501274178922028,14.1947228910726,3,"1","H"
"WT_37",3,1178,38.7120862654395,0.0710442486437657,0.507941805967682,19.3641174837508,3,"1","H"
"WT_37",4,1161,37.6144980945825,0.294935375681981,0.511381827812946,19.2238856077376,3,"1","H"
"WT_37",5,1075,36.3589265509036,0.26469348021253,0.509258624752419,18.4981925508298,3,"1","H"
"WT_37",6,1024,35.7641939261778,0.20015696185971,0.506608967057729,18.0540666735282,3,"1","H"
"WT_37",7,1366,40.5834591101188,0.325098267027455,0.506854571422692,20.8521294962183,3,"1","H"
"WT_37",8,1000,35.4210839797836,0.176842864279426,0.508445149950006,17.8412411615277,3,"1","H"
"WT_37",9,1040,36.0353238464605,0.201366328630185,0.508572658036974,18.1945673658689,3,"1","H"
"WT_37",10,1110,37.3065282608945,0.179566551333361,0.507054732401983,18.7969139399,3,"1","H"
"WT_37",11,1455,42.1542969760978,0.285714148126045,0.511736927496396,21.5207082689538,3,"1","H"
"WT_37",12,920,33.8483175818863,0.213646933747039,0.510736854886296,17.1127173554958,3,"1","H"
"WT_37",13,1158,38.0785950355598,0.187604689815025,0.508482345860019,19.1990324808525,3,"1","H"
"WT_37",14,785,31.3303075133901,0.207054729907925,0.495969585894976,15.8073799427443,3,"1","H"
"WT_37",15,704,29.7330757974675,0.186639147038832,0.499260810721226,14.9696412740382,3,"1","H"
"WT_37",16,1214,38.7392644020765,0.244965967780255,0.507596773170915,19.6577771334178,3,"1","H"
"WT_37",17,1172,38.466088783829,0.139976933951383,0.516535041616994,19.3147401382313,3,"1","H"
"WT_37",18,631,25.4125450086881,0.641504230846544,0.497112187933205,14.1722806274069,3,"1","H"
"WT_37",19,852,32.0784099656877,0.333098698679972,0.506790646758547,16.4681517793768,3,"1","H"
"WT_37",20,570,24.8299185776721,0.582883322244384,0.502506580106576,13.4698416889272,3,"1","H"
"WT_37",21,972,27.4562843271682,0.799422215053022,0.493517009566377,17.5896904285051,3,"1","H"
"WT_37",22,993,34.92877164107,0.274294094560693,0.508464755168115,17.7786871557071,3,"1","H"
"WT_37",23,1149,37.2775738329785,0.315430543716567,0.515042430186906,19.1242793125695,3,"1","H"
"WT_37",24,1106,36.4349370164864,0.338184004090406,0.512263555439617,18.7630150594,3,"1","H"
"WT_37",25,1877,45.0180184495702,0.534140810930985,0.517944458553848,24.4431515228085,3,"1","H"
"WT_37",26,1808,47.7612296563381,0.143293483726852,0.508430599994465,23.9896701565547,3,"1","H"
"WT_37",27,1063,36.3637691289016,0.218703308475439,0.521145019408135,18.3946570778955,3,"1","H"
"WT_37",28,1145,37.7075133497628,0.226861493568666,0.5204303898805,19.0909617274888,3,"1","H"
"WT_37",29,1155,37.8359191785432,0.236675664020754,0.514289728468904,19.1741471398933,3,"1","H"
"WT_37",30,911,33.8458466217992,0.172963933441812,0.503538005136576,17.0288081295619,3,"1","H"
"WT_37",31,1470,41.1453303692198,0.428775239647537,0.517778233259435,21.6313553132986,3,"1","H"
"WT_37",32,1150,37.7750766056039,0.22991526999771,0.520087233973622,19.1325996433145,3,"1","H"
"WT_37",33,739,26.6207333951847,0.6984352442072,0.501647262790853,15.3372424473835,3,"1","H"
"WT_37",34,829,28.7065614966557,0.662248498402294,0.500067178181652,16.2443496529212,3,"1","H"
"WT_37",35,1818,47.929877063433,0.140327633839948,0.54073596273071,24.0559217882444,3,"1","H"
"WT_37",36,1179,37.5806147391258,0.342980997540515,0.523511919361082,19.3723348053529,3,"1","H"
"WT_37",37,1427,41.6282600322861,0.305744017739796,0.523019766045569,21.3126302361832,3,"1","H"
"WT_37",38,550,19.3162880802695,0.849420089315835,0.473094246266665,13.2314185710031,3,"1","H"
"WT_37",39,1253,39.4953503179021,0.221326612390337,0.526915874328515,19.9710362121821,3,"1","H"
"WT_37",40,790,26.1275151160589,0.741779768723147,0.483294096231683,15.8576420089872,3,"1","H"
"WT_37",41,1199,38.3975113753451,0.263371992458391,0.541453611264599,19.5359554036747,3,"1","H"
"WT_37",42,1330,40.5530810812035,0.243523302703716,0.524396673990939,20.5755230461935,3,"1","H"
"WT_37",43,779,31.3682623678699,0.136308828688306,0.534235855008544,15.7468536964428,3,"1","H"
"WT_37",44,1239,39.0914638221395,0.251710115171225,0.520929359520197,19.8591527760304,3,"1","H"
"WT_37",45,1662,39.2205186236225,0.690290673245526,0.53380967738205,23.0006745735307,3,"1","H"
"WT_37",46,1116,37.1610035641206,0.241049667038573,0.543467926318348,18.8476479429427,3,"1","H"
"WT_37",47,1264,35.3939345216633,0.636898724387748,0.506525146597996,20.0585068271871,3,"1","H"
"WT_37",48,1102,37.1409633280728,0.188681531920817,0.527955296519365,18.7290548233096,3,"1","H"
"WT_37",49,1176,37.9231001350174,0.282591336260366,0.525438253432045,19.3476723703948,3,"1","H"
"WT_37",50,1272,39.2259037165925,0.315484846128763,0.536655585806004,20.1218829940386,3,"1","H"
"WT_37",51,1234,38.695939692408,0.308880516089344,0.529339557055122,19.8190413378346,3,"1","H"
"WT_37",52,1094,36.2860502762099,0.330062863591448,0.532891168528808,18.6609489438524,3,"1","H"
"WT_37",53,1600,37.8453103972465,0.71403063431988,0.540937466166515,22.5675833419103,3,"1","H"
"WT_37",54,1211,38.8981115167491,0.198640497485333,0.533624797251522,19.6334732578974,3,"1","H"
"WT_37",55,891,32.5639359806352,0.360843031579887,0.515077199869062,16.840846433293,3,"1","H"
"WT_37",56,1085,36.4308048271372,0.282591275320952,0.543300495231975,18.5840314923703,3,"1","H"
"WT_37",57,1112,37.0543435711491,0.248643832598835,0.530042393714806,18.8138404754685,3,"1","H"
"WT_37",58,1116,36.6325895450273,0.331795833084032,0.538713941451415,18.8476479429427,3,"1","H"
"WT_37",59,1252,39.2531478425709,0.263614927678501,0.531908207848598,19.9630653333126,3,"1","H"
"WT_37",60,965,34.6453245916305,0.224829977582307,0.520486042628352,17.5262386200621,3,"1","H"
"WT_37",61,1032,35.6546234633743,0.260525604897366,0.531327437488309,18.1244531653143,3,"1","H"
"WT_37",62,1070,36.3700546124646,0.243705299290195,0.531796413946691,18.4551233595621,3,"1","H"
"WT_37",63,982,34.4131237342864,0.324352137829937,0.544808209999207,17.6799408435798,3,"1","H"
"WT_37",64,578,18.7158252468284,0.880879065759204,0.502013156409277,13.5640375336487,3,"1","H"
"WT_37",65,816,31.1076262052679,0.380309159799208,0.515120016698366,16.1164781241428,3,"1","H"
"WT_37",66,1145,37.5348387556134,0.260567939067492,0.542336369550694,19.0909617274888,3,"1","H"
"WT_37",67,821,32.2932713762625,0.111972882482464,0.531533965892659,16.1657791818672,3,"1","H"
"WT_37",68,733,29.7935073970918,0.327446898412132,0.516060955492852,15.2748534059322,3,"1","H"
"WT_37",69,1216,38.3284670153757,0.319982793768586,0.508712185266885,19.6739630374637,3,"1","H"
"WT_37",70,729,30.3770386145079,0.18403557272498,0.532286705432301,15.2331187557894,3,"1","H"
"WT_37",71,1058,36.2627455187356,0.224367762369654,0.544967623450287,18.3513448984659,3,"1","H"
"WT_37",72,1164,38.1083001471947,0.2090008213494,0.544032367961073,19.248706645329,3,"1","H"
"WT_37",73,684,28.8308089646163,0.327752665179973,0.53069144721898,14.7554722780978,3,"1","H"
"WT_37",74,939,34.327100171782,0.176512122032365,0.534497141127946,17.2885217160571,3,"1","H"
"WT_37",75,1072,36.6456425987198,0.184101171856166,0.551302411543883,18.4723630862168,3,"1","H"
"WT_37",76,856,32.8434136685217,0.155285386104421,0.538076609634656,16.5067641460501,3,"1","H"
"WT_37",77,3317,44.6492731302734,0.920299359633185,0.504552180732559,32.4935977151136,3,"1","H"
"WT_37",78,736,30.2298997475217,0.241193069424693,0.518180574657678,15.3060797146516,3,"1","H"
"WT_37",79,966,34.6102123614648,0.233225204517372,0.545044159113711,17.5353172213548,3,"1","H"
"WT_37",80,684,27.6034648504831,0.519354927854935,0.524009153509154,14.7554722780978,3,"1","H"
"WT_37",81,1095,36.8141382855232,0.240331115562739,0.531293292865905,18.669475765839,3,"1","H"
"WT_37",82,899,33.6813855647277,0.144403982077843,0.531339366403452,16.916281733266,3,"1","H"
"WT_37",83,776,30.5300425219801,0.34640400399939,0.520292302599403,15.7165031631919,3,"1","H"
"WT_37",84,736,28.5588516194858,0.520946163450902,0.520144335897317,15.3060797146516,3,"1","H"
"WT_37",85,918,33.8347853488418,0.209078539752231,0.53115805296227,17.094106455639,3,"1","H"
"WT_37",86,709,28.1783642537525,0.504429040815177,0.520017337116524,15.02270645737,3,"1","H"
"WT_37",87,1245,39.4773942136871,0.188465160818528,0.532639635788583,19.907179817815,3,"1","H"
"WT_37",88,793,30.5083232220548,0.421350700909487,0.519018071780247,15.8877229250685,3,"1","H"
"WT_37",89,984,35.0018522407363,0.21513422066213,0.535896088283448,17.6979356989692,3,"1","H"
"WT_37",90,1279,37.665295500939,0.544214667523877,0.539417347445206,20.1771738464302,3,"1","H"
"WT_37",91,907,33.0319414980063,0.340474951204093,0.515648577785372,16.991382132384,3,"1","H"
"WT_37",92,1261,35.7602687414579,0.630003882759798,0.532882252353131,20.0346890786396,3,"1","H"
"WT_37",93,1062,36.222610045556,0.246968133864963,0.53289346069638,18.3860028045028,3,"1","H"
"WT_37",94,994,34.5404988151387,0.344140999892916,0.511057601443944,17.7876369106941,3,"1","H"
"WT_37",95,1046,35.9712896769878,0.24211601544829,0.528819654115734,18.2469762138346,3,"1","H"
"WT_37",96,1153,37.8891438233773,0.214460427430551,0.528989351678936,19.1575389538926,3,"1","H"
"WT_37",97,1662,41.5024630845911,0.584966881328881,0.530982208695738,23.0006745735307,3,"1","H"
"WT_37",98,1046,36.3088866864141,0.150049392226998,0.533466118390734,18.2469762138346,3,"1","H"
"WT_37",99,1082,36.7992111629258,0.190305075483968,0.531780229240774,18.5583214987472,3,"1","H"
"WT_37",100,966,34.6133929028061,0.242136091944387,0.516175291890471,17.5353172213548,3,"1","H"
"WT_37",101,941,33.8877537623582,0.296548994934124,0.511561733267705,17.306923553854,3,"1","H"
"WT_37",102,468,17.6489711387605,0.854313950171996,0.463324638212709,12.2052868353847,3,"1","H"
"WT_37",1,551,19.5983825620373,0.83852936338973,0.484603329171197,13.2434416707768,3,"2","H"
"WT_37",2,354,14.054329008464,0.90011134378559,0.556884023782748,10.6151636685009,3,"2","H"
"WT_37",3,1205,38.5974686996459,0.246615864726636,0.495586146178257,19.5847750268281,3,"2","H"
"WT_37",4,1396,41.7040690160149,0.221118810253372,0.465988982496269,21.079862454783,3,"2","H"
"WT_37",5,1084,36.3828845763665,0.28765898277185,0.500052891619413,18.5754654483604,3,"2","H"
"WT_37",6,990,35.3038598789614,0.159694451560856,0.499523178696309,17.7518108181096,3,"2","H"
"WT_37",7,968,34.8410895211181,0.183853901097433,0.497185028811241,17.553460337663,3,"2","H"
"WT_37",8,587,24.0180054828441,0.663484933138071,0.472140369598514,13.6692319897603,3,"2","H"
"WT_37",9,990,35.2019179464287,0.18850544987724,0.497583588265344,17.7518108181096,3,"2","H"
"WT_37",10,848,32.1298360859101,0.297927470898309,0.495245088802172,16.4294486664603,3,"2","H"
"WT_37",11,556,23.4595929200406,0.670289438555556,0.464928186526777,13.3033941803657,3,"2","H"
"WT_37",12,711,28.0625536893847,0.539762967937556,0.478042859524902,15.0438801203903,3,"2","H"
"WT_37",13,1176,37.7561350386654,0.309637163894266,0.500840800015753,19.3476723703948,3,"2","H"
"WT_37",14,412,19.2151499753069,0.713278611041345,0.462823229553125,11.4517978111614,3,"2","H"
"WT_37",15,883,32.7624125931434,0.301403128116997,0.496885591374333,16.765071711755,3,"2","H"
"WT_37",16,681,26.7856901401218,0.599282418128312,0.478105240389042,14.7230782274347,3,"2","H"
"WT_37",17,752,29.0608422328502,0.477449986255311,0.481982318349736,15.4715556557901,3,"2","H"
"WT_37",18,542,24.2877641815167,0.547104976299226,0.470988366417648,13.134837582232,3,"2","H"
"WT_37",19,622,27.0396926518298,0.426871880084701,0.482070702825498,14.0708474942456,3,"2","H"
"WT_37",20,1000,35.1685307572912,0.242656384621867,0.493743771105229,17.8412411615277,3,"2","H"
"WT_37",21,1058,36.1219486023124,0.252852137115495,0.497707003867104,18.3513448984659,3,"2","H"
"WT_37",22,509,24.8966148818767,0.299808122190842,0.506214326301081,12.7286971865761,3,"2","H"
"WT_37",23,1063,36.4474598778818,0.197155124200628,0.503293806995243,18.3946570778955,3,"2","H"
"WT_37",24,781,31.0970685456604,0.244843304972278,0.473587549006569,15.7670549282211,3,"2","H"
"WT_37",25,639,27.6426328532868,0.377275238677125,0.480947890092729,14.2618377943182,3,"2","H"
"WT_37",26,838,32.6023684565873,0.100955000023895,0.498171858992788,16.3322896319535,3,"2","H"
"WT_37",27,975,35.2269185676285,0.0583259401669288,0.487695844662167,17.6168140998648,3,"2","H"
"WT_37",28,687,28.765326564001,0.353649307478612,0.477349546886558,14.7877953667294,3,"2","H"
"WT_37",29,1196,38.1107025315309,0.307101629066403,0.495663307431941,19.5114997854038,3,"2","H"
"WT_37",30,704,29.2577964507459,0.305777358991136,0.473590924054954,14.9696412740382,3,"2","H"
"WT_37",31,731,29.9142754487837,0.280333617643786,0.501018219836353,15.254000354017,3,"2","H"
"WT_37",32,1019,35.8131071404767,0.157610145058186,0.506307266590641,18.0099354252391,3,"2","H"
"WT_37",33,897,33.6931507294788,0.122618598932678,0.498286697555777,16.8974544800943,3,"2","H"
"WT_37",34,752,30.4652756123057,0.252212280302247,0.499709506185135,15.4715556557901,3,"2","H"
"WT_37",35,380,14.4272080896477,0.903702302949201,0.434390433279512,10.9980796846468,3,"2","H"
